epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
36,64-128,0.9552,0.941,0.0092,0.8989,1743,1665,2393
36,128-9999,0.9722,0.9425,0.0063,0.8875,144,140,474
37,0-8,0.649,0.6652,0.0519,0.1943,6382,4142,30736
37,8-16,0.7944,0.7404,0.0215,0.3794,10958,8705,49033
37,16-32,0.8627,0.8204,0.0146,0.6704,13434,11589,31009
37,32-64,0.9274,0.902,0.0091,0.8438,6098,5655,9704
37,64-128,0.9518,0.9418,0.0111,0.9058,1743,1659,2255
37,128-9999,0.9792,0.9493,0.0038,0.9004,144,141,527
38,0-8,0.6496,0.6652,0.0568,0.1981,6382,4146,31080
38,8-16,0.7927,0.7414,0.0219,0.3831,10958,8686,47999
38,16-32,0.865,0.8213,0.0152,0.669,13434,11621,31419
38,32-64,0.9295,0.9029,0.01,0.8472,6098,5668,9673
38,64-128,0.9535,0.9415,0.0099,0.8999,1743,1662,2314
38,128-9999,0.9653,0.9459,0.0065,0.8994,144,139,463
39,0-8,0.6515,0.6676,0.0513,0.1981,6382,4158,31008
39,8-16,0.7979,0.7413,0.0212,0.3794,10958,8743,48960
39,16-32,0.8619,0.8224,0.0137,0.6792,13434,11579,31635
39,32-64,0.9283,0.9028,0.0096,0.852,6098,5661,9364
39,64-128,0.9512,0.942,0.0108,0.8999,1743,1658,2128
39,128-9999,0.9792,0.9455,0.0127,0.8984,144,141,393
40,0-8,0.6456,0.6662,0.0561,0.1919,6382,4120,30959
40,8-16,0.7929,0.7401,0.0228,0.3811,10958,8689,47588
40,16-32,0.8669,0.8213,0.0136,0.6841,13434,11646,32506
40,32-64,0.9288,0.9017,0.0089,0.8569,6098,5664,9672
40,64-128,0.9478,0.9393,0.0112,0.9097,1743,1652,2048
40,128-9999,0.9583,0.9433,0.0078,0.9065,144,138,512
41,0-8,0.6509,0.6677,0.0558,0.195,6382,4154,30870
41,8-16,0.7935,0.7416,0.0217,0.3831,10958,8695,48129
41,16-32,0.8644,0.8223,0.0142,0.6807,13434,11612,31807
41,32-64,0.9249,0.903,0.0089,0.856,6098,5640,9558
41,64-128,0.9466,0.9409,0.0115,0.9082,1743,1650,2007
41,128-9999,0.9722,0.9484,0.0076,0.9028,144,140,397
42,0-8,0.6521,0.6653,0.0497,0.2044,6382,4162,31870
42,8-16,0.7928,0.7398,0.0211,0.396,10958,8687,48230
42,16-32,0.8617,0.8209,0.0144,0.6826,13434,11576,30663
42,32-64,0.9241,0.9022,0.0101,0.8569,6098,5635,9094
42,64-128,0.9501,0.9411,0.0092,0.9014,1743,1656,2074
42,128-9999,0.9722,0.9472,0.0106,0.8916,144,140,378
43,0-8,0.6536,0.6666,0.0529,0.1968,6382,4171,31980
43,8-16,0.7964,0.7416,0.0206,0.3887,10958,8727,47822
43,16-32,0.8633,0.8213,0.0145,0.6807,13434,11598,30680
43,32-64,0.9255,0.9032,0.0101,0.8589,6098,5644,9012
43,64-128,0.9501,0.9416,0.011,0.9048,1743,1656,2086
43,128-9999,0.9722,0.9469,0.0099,0.9001,144,140,404
44,0-8,0.6515,0.6679,0.052,0.1931,6382,4158,30725
44,8-16,0.7964,0.7425,0.0214,0.3904,10958,8727,48006
44,16-32,0.8653,0.8218,0.0151,0.686,13434,11625,31098
44,32-64,0.9251,0.9026,0.0099,0.8599,6098,5641,9559
44,64-128,0.9518,0.9408,0.011,0.9097,1743,1659,2093
44,128-9999,0.9653,0.9441,0.0113,0.8965,144,139,355
