epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
44,128-9999,0.9722,0.956,0.0043,0.9365,144,140,232
45,0-8,0.6659,0.6665,0.0431,0.2255,6382,4250,28970
45,8-16,0.8145,0.7444,0.0184,0.4609,10958,8925,47383
45,16-32,0.8714,0.822,0.0137,0.6895,13434,11706,32922
45,32-64,0.917,0.9057,0.0156,0.8706,6098,5592,8596
45,64-128,0.938,0.9451,0.0169,0.9214,1743,1635,1475
45,128-9999,0.9722,0.9575,0.0043,0.9424,144,140,230
46,0-8,0.6706,0.6676,0.044,0.2302,6382,4280,29348
46,8-16,0.8165,0.7448,0.0185,0.4688,10958,8947,47536
46,16-32,0.8722,0.8222,0.0134,0.6958,13434,11717,33070
46,32-64,0.9172,0.9055,0.0155,0.8765,6098,5593,8313
46,64-128,0.9363,0.9453,0.0162,0.9277,1743,1632,1354
46,128-9999,0.9722,0.9566,0.0039,0.9407,144,140,254
47,0-8,0.6681,0.6664,0.0433,0.2173,6382,4264,28778
47,8-16,0.8158,0.7445,0.0185,0.459,10958,8940,47781
47,16-32,0.8701,0.8223,0.0133,0.6943,13434,11689,33151
47,32-64,0.9167,0.9048,0.0148,0.874,6098,5590,8391
47,64-128,0.9375,0.9455,0.0188,0.9268,1743,1634,1332
47,128-9999,0.9722,0.9552,0.0088,0.9404,144,140,227
48,0-8,0.6722,0.6642,0.0438,0.2255,6382,4290,28669
48,8-16,0.8177,0.7456,0.0186,0.4688,10958,8960,48341
48,16-32,0.8687,0.8232,0.0135,0.7007,13434,11670,32818
48,32-64,0.9172,0.9053,0.0154,0.874,6098,5593,8177
48,64-128,0.9334,0.945,0.0219,0.9268,1743,1627,1323
48,128-9999,0.9722,0.9569,0.0048,0.9429,144,140,208
49,0-8,0.67,0.6672,0.0438,0.2247,6382,4276,29186
49,8-16,0.8172,0.745,0.0188,0.4668,10958,8955,47935
49,16-32,0.8687,0.8221,0.0136,0.6999,13434,11670,33000
49,32-64,0.9165,0.9048,0.0159,0.8765,6098,5589,8132
49,64-128,0.9363,0.9456,0.0215,0.9302,1743,1632,1304
49,128-9999,0.9653,0.957,0.0046,0.9438,144,139,219
